Real_Goal,Time,Cost,Prob,Results
1,119300823,50/50/83/,0.3962619083481251/0.3962619083481251/0.20747618330374984/,0/1/
1,146266206,50/50/391/,0.49968821373031724/0.49968821373031724/6.235725393654174E-4/,0/1/
2,124950258,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,129011324,62/50/62/,0.306252369787455/0.38749526042509/0.306252369787455/,1/
2,128644004,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,179926339,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,136612148,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,125481073,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,121227789,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,133400440,50/50/161/,0.4731619679460059/0.4731619679460059/0.05367606410798817/,0/1/
0,128286637,50/65/2817/,0.5730039009253379/0.4269960990746621/1.5687474786785977E-24/,0/
0,122638097,50/65/111712/,0.5730039009253379/0.4269960990746621/0.0/,0/
1,114963178,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,126039145,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,113971222,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,115769603,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,127448225,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,128118073,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,143297790,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,133816404,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
